Responses,SubmitTime
4123,2014-10-04 23:29:42
4124,2014-10-04 23:29:42
4125,2014-10-04 23:29:42
4126,2014-10-04 23:30:07
4127,2014-10-04 23:30:07
4128,2014-10-04 23:30:07
4129,2014-10-04 23:30:26
4130,2014-10-04 23:30:26
4131,2014-10-04 23:30:26
4132,2014-10-04 23:30:48
4133,2014-10-04 23:30:48
4134,2014-10-04 23:30:48
4135,2014-10-04 23:31:06
4136,2014-10-04 23:31:06
4137,2014-10-04 23:31:06
4138,2014-10-04 23:31:41
4139,2014-10-04 23:31:41
4140,2014-10-04 23:31:41
4141,2014-10-04 23:31:46
4142,2014-10-04 23:31:46
4143,2014-10-04 23:31:46
4144,2014-10-04 23:33:44
4145,2014-10-04 23:33:44
4146,2014-10-04 23:33:44
4147,2014-10-04 23:34:02
4148,2014-10-04 23:34:02
4149,2014-10-04 23:34:02
4150,2014-10-04 23:34:28
4151,2014-10-04 23:34:28
4152,2014-10-04 23:34:28
4153,2014-10-04 23:35:27
4154,2014-10-04 23:35:27
4155,2014-10-04 23:35:27
4156,2014-10-04 23:35:52
4157,2014-10-04 23:35:52
4158,2014-10-04 23:35:52
4159,2014-10-04 23:36:08
4160,2014-10-04 23:36:08
4161,2014-10-04 23:36:08
4162,2014-10-04 23:36:19
4163,2014-10-04 23:36:19
4164,2014-10-04 23:36:19
4165,2014-10-04 23:37:45
4166,2014-10-04 23:37:45
4167,2014-10-04 23:37:45
4168,2014-10-04 23:38:04
4169,2014-10-04 23:38:04
4170,2014-10-04 23:38:04
4171,2014-10-04 23:38:22
4172,2014-10-04 23:38:22
4173,2014-10-04 23:38:22
4174,2014-10-04 23:38:53
4175,2014-10-04 23:38:53
4176,2014-10-04 23:38:53
4177,2014-10-04 23:39:13
4178,2014-10-04 23:39:13
4179,2014-10-04 23:39:13
4180,2014-10-04 23:39:34
4181,2014-10-04 23:39:34
4182,2014-10-04 23:39:34
4183,2014-10-04 23:40:12
4184,2014-10-04 23:40:12
4185,2014-10-04 23:40:12
4186,2014-10-04 23:40:46
4187,2014-10-04 23:40:46
4188,2014-10-04 23:40:46
4189,2014-10-04 23:41:46
4190,2014-10-04 23:41:46
4191,2014-10-04 23:41:46
4192,2014-10-04 23:42:14
4193,2014-10-04 23:42:14
4194,2014-10-04 23:42:14
4195,2014-10-04 23:42:56
4196,2014-10-04 23:42:56
4197,2014-10-04 23:42:56
4198,2014-10-04 23:43:33
4199,2014-10-04 23:43:33
4200,2014-10-04 23:43:33
4201,2014-10-04 23:46:24
4202,2014-10-04 23:46:24
4203,2014-10-04 23:46:24
4204,2014-10-04 23:46:40
4205,2014-10-04 23:46:40
4206,2014-10-04 23:46:40
4207,2014-10-04 23:46:53
4208,2014-10-04 23:46:53
4209,2014-10-04 23:46:53
4210,2014-10-04 23:47:28
4211,2014-10-04 23:47:28
4212,2014-10-04 23:47:28
4213,2014-10-04 23:47:44
4214,2014-10-04 23:47:44
4215,2014-10-04 23:47:44
4216,2014-10-04 23:48:23
4217,2014-10-04 23:48:23
4218,2014-10-04 23:48:23
4219,2014-10-04 23:48:40
4220,2014-10-04 23:48:40
4221,2014-10-04 23:48:40
4222,2014-10-04 23:49:16
4223,2014-10-04 23:49:16
4224,2014-10-04 23:49:16
4225,2014-10-04 23:49:51
4226,2014-10-04 23:49:51
4227,2014-10-04 23:49:51
4228,2014-10-04 23:50:17
4229,2014-10-04 23:50:17
4230,2014-10-04 23:50:17
4231,2014-10-04 23:50:32
4232,2014-10-04 23:50:32
4233,2014-10-04 23:50:32
4234,2014-10-04 23:50:46
4235,2014-10-04 23:50:46
4236,2014-10-04 23:50:46
4237,2014-10-04 23:51:04
4238,2014-10-04 23:51:04
4239,2014-10-04 23:51:04
4240,2014-10-04 23:51:35
4241,2014-10-04 23:51:35
4242,2014-10-04 23:51:35
4243,2014-10-04 23:51:47
4244,2014-10-04 23:51:47
4245,2014-10-04 23:51:47
4246,2014-10-04 23:52:08
4247,2014-10-04 23:52:08
4248,2014-10-04 23:52:08
4249,2014-10-04 23:53:05
4250,2014-10-04 23:53:05
4251,2014-10-04 23:53:05
4252,2014-10-04 23:53:19
4253,2014-10-04 23:53:19
4254,2014-10-04 23:53:19
4255,2014-10-04 23:53:45
4256,2014-10-04 23:53:45
4257,2014-10-04 23:53:45
4258,2014-10-04 23:53:57
4259,2014-10-04 23:53:57
4260,2014-10-04 23:53:57
4261,2014-10-04 23:53:58
4262,2014-10-04 23:53:58
4263,2014-10-04 23:53:58
4264,2014-10-04 23:55:04
4265,2014-10-04 23:55:04
4266,2014-10-04 23:55:04
4267,2014-10-04 23:55:04
4268,2014-10-04 23:55:04
4269,2014-10-04 23:55:04
4270,2014-10-04 23:56:02
4271,2014-10-04 23:56:02
4272,2014-10-04 23:56:02
4273,2014-10-04 23:56:45
4274,2014-10-04 23:56:45
4275,2014-10-04 23:56:45
4276,2014-10-04 23:58:07
4277,2014-10-04 23:58:07
4278,2014-10-04 23:58:07
4279,2014-10-04 23:58:48
4280,2014-10-04 23:58:48
4281,2014-10-04 23:58:48
4282,2014-10-04 23:59:27
4283,2014-10-04 23:59:27
4284,2014-10-04 23:59:27
4285,2014-10-05 00:00:29
4286,2014-10-05 00:00:29
4287,2014-10-05 00:00:29
4288,2014-10-05 00:00:57
4289,2014-10-05 00:00:57
4290,2014-10-05 00:00:57
4291,2014-10-05 00:02:32
4292,2014-10-05 00:02:32
4293,2014-10-05 00:02:32
4294,2014-10-05 00:02:33
4295,2014-10-05 00:02:33
4296,2014-10-05 00:02:33
4297,2014-10-05 00:02:43
4298,2014-10-05 00:02:43
4299,2014-10-05 00:02:43
4300,2014-10-05 00:03:41
4301,2014-10-05 00:03:41
4302,2014-10-05 00:03:41
4303,2014-10-05 00:13:51
4304,2014-10-05 00:13:51
4305,2014-10-05 00:13:51
4306,2014-10-05 00:15:01
4307,2014-10-05 00:15:01
4308,2014-10-05 00:15:01
4309,2014-10-05 00:16:22
4310,2014-10-05 00:16:22
4311,2014-10-05 00:16:22
4312,2014-10-05 00:18:10
4313,2014-10-05 00:18:10
4314,2014-10-05 00:18:10
4315,2014-10-05 00:18:51
4316,2014-10-05 00:18:51
4317,2014-10-05 00:18:51
4318,2014-10-05 00:19:35
4319,2014-10-05 00:19:35
4320,2014-10-05 00:19:35
4321,2014-10-05 00:20:45
4322,2014-10-05 00:20:45
4323,2014-10-05 00:20:45
4324,2014-10-05 00:20:51
4325,2014-10-05 00:20:51
4326,2014-10-05 00:20:51
4327,2014-10-05 00:21:53
4328,2014-10-05 00:21:53
4329,2014-10-05 00:21:53
4330,2014-10-05 00:22:41
4331,2014-10-05 00:22:41
4332,2014-10-05 00:22:41
4333,2014-10-05 00:23:10
4334,2014-10-05 00:23:10
4335,2014-10-05 00:23:10
4336,2014-10-05 00:25:23
4337,2014-10-05 00:25:23
4338,2014-10-05 00:25:23
4339,2014-10-05 00:26:03
4340,2014-10-05 00:26:03
4341,2014-10-05 00:26:03
4342,2014-10-05 00:26:43
4343,2014-10-05 00:26:43
4344,2014-10-05 00:26:43
4345,2014-10-05 00:27:39
4346,2014-10-05 00:27:39
4347,2014-10-05 00:27:39
4348,2014-10-05 00:29:43
4349,2014-10-05 00:29:43
4350,2014-10-05 00:29:43
4351,2014-10-05 00:30:48
4352,2014-10-05 00:30:48
4353,2014-10-05 00:30:48
4354,2014-10-05 00:33:01
4355,2014-10-05 00:33:01
4356,2014-10-05 00:33:01
4357,2014-10-05 00:33:38
4358,2014-10-05 00:33:38
4359,2014-10-05 00:33:38
4360,2014-10-05 00:34:26
4361,2014-10-05 00:34:26
4362,2014-10-05 00:34:26
4363,2014-10-05 00:36:18
4364,2014-10-05 00:36:18
4365,2014-10-05 00:36:18
4366,2014-10-05 00:37:01
4367,2014-10-05 00:37:01
4368,2014-10-05 00:37:01
4369,2014-10-05 00:37:32
4370,2014-10-05 00:37:32
4371,2014-10-05 00:37:32
4372,2014-10-05 00:39:49
4373,2014-10-05 00:39:49
4374,2014-10-05 00:39:49
4375,2014-10-05 00:40:51
4376,2014-10-05 00:40:51
4377,2014-10-05 00:40:51
4378,2014-10-05 00:41:47
4379,2014-10-05 00:41:47
4380,2014-10-05 00:41:47
4381,2014-10-05 00:42:15
4382,2014-10-05 00:42:15
4383,2014-10-05 00:42:15
4384,2014-10-05 00:45:33
4385,2014-10-05 00:45:33
4386,2014-10-05 00:45:33
4387,2014-10-05 00:46:12
4388,2014-10-05 00:46:12
4389,2014-10-05 00:46:12
4390,2014-10-05 00:47:15
4391,2014-10-05 00:47:15
4392,2014-10-05 00:47:15
4393,2014-10-05 00:48:12
4394,2014-10-05 00:48:12
4395,2014-10-05 00:48:12
4396,2014-10-05 00:49:24
4397,2014-10-05 00:49:24
4398,2014-10-05 00:49:24
4399,2014-10-05 00:50:44
4400,2014-10-05 00:50:44
4401,2014-10-05 00:50:44
4402,2014-10-05 00:52:55
4403,2014-10-05 00:52:55
4404,2014-10-05 00:52:55
4405,2014-10-05 00:54:31
4406,2014-10-05 00:54:31
4407,2014-10-05 00:54:31
4408,2014-10-05 00:55:48
4409,2014-10-05 00:55:48
4410,2014-10-05 00:55:48
4411,2014-10-05 01:01:24
4412,2014-10-05 01:01:24
4413,2014-10-05 01:01:24
4414,2014-10-05 01:05:23
4415,2014-10-05 01:05:23
4416,2014-10-05 01:05:23
4417,2014-10-05 01:06:13
4418,2014-10-05 01:06:13
4419,2014-10-05 01:06:13
4420,2014-10-05 01:11:40
4421,2014-10-05 01:11:40
4422,2014-10-05 01:11:40
4423,2014-10-05 01:15:33
4424,2014-10-05 01:15:33
4425,2014-10-05 01:15:33
4426,2014-10-05 01:25:05
4427,2014-10-05 01:25:05
4428,2014-10-05 01:25:05
4429,2014-10-05 05:46:10
4430,2014-10-05 05:46:10
4431,2014-10-05 05:46:10
4432,2014-10-05 05:50:16
4433,2014-10-05 05:50:16
4434,2014-10-05 05:50:16
4435,2014-10-05 06:01:23
4436,2014-10-05 06:01:23
4437,2014-10-05 06:01:23
4438,2014-10-05 06:03:26
4439,2014-10-05 06:03:26
4440,2014-10-05 06:03:26
4441,2014-10-05 06:10:00
4442,2014-10-05 06:10:00
4443,2014-10-05 06:10:00
4444,2014-10-05 06:12:42
4445,2014-10-05 06:12:42
4446,2014-10-05 06:12:42
4447,2014-10-05 06:15:28
4448,2014-10-05 06:15:28
4449,2014-10-05 06:15:28
4450,2014-10-05 06:17:51
4451,2014-10-05 06:17:51
4452,2014-10-05 06:17:51
4453,2014-10-05 06:22:51
4454,2014-10-05 06:22:51
4455,2014-10-05 06:22:51
4456,2014-10-05 06:25:29
4457,2014-10-05 06:25:29
4458,2014-10-05 06:25:29
4459,2014-10-05 06:26:24
4460,2014-10-05 06:26:24
4461,2014-10-05 06:26:24
4462,2014-10-05 06:27:46
4463,2014-10-05 06:27:46
4464,2014-10-05 06:27:46
4465,2014-10-05 06:28:22
4466,2014-10-05 06:28:22
4467,2014-10-05 06:28:22
4468,2014-10-05 06:29:54
4469,2014-10-05 06:29:54
4470,2014-10-05 06:29:54
4471,2014-10-05 06:32:00
4472,2014-10-05 06:32:00
4473,2014-10-05 06:32:00
4474,2014-10-05 06:32:48
4475,2014-10-05 06:32:48
4476,2014-10-05 06:32:48
4477,2014-10-05 06:34:01
4478,2014-10-05 06:34:01
4479,2014-10-05 06:34:01
4480,2014-10-05 06:35:21
4481,2014-10-05 06:35:21
4482,2014-10-05 06:35:21
4483,2014-10-05 06:39:08
4484,2014-10-05 06:39:08
4485,2014-10-05 06:39:08
4486,2014-10-05 06:42:37
4487,2014-10-05 06:42:37
4488,2014-10-05 06:42:37
4489,2014-10-05 06:44:03
4490,2014-10-05 06:44:03
4491,2014-10-05 06:44:03
4492,2014-10-05 06:45:27
4493,2014-10-05 06:45:27
4494,2014-10-05 06:45:27
4495,2014-10-05 07:11:11
4496,2014-10-05 07:11:11
4497,2014-10-05 07:11:11
4498,2014-10-05 07:12:18
4499,2014-10-05 07:12:18
4500,2014-10-05 07:12:18
4501,2014-10-05 07:14:54
4502,2014-10-05 07:14:54
4503,2014-10-05 07:14:54
4504,2014-10-05 07:17:14
4505,2014-10-05 07:17:14
4506,2014-10-05 07:17:14
4507,2014-10-05 07:24:35
4508,2014-10-05 07:24:35
4509,2014-10-05 07:24:35
4510,2014-10-05 07:25:28
4511,2014-10-05 07:25:28
4512,2014-10-05 07:25:28
4513,2014-10-05 07:27:26
4514,2014-10-05 07:27:26
4515,2014-10-05 07:27:26
4516,2014-10-05 07:29:49
4517,2014-10-05 07:29:49
4518,2014-10-05 07:29:49
4519,2014-10-05 07:30:34
4520,2014-10-05 07:30:34
4521,2014-10-05 07:30:34
4522,2014-10-05 07:31:12
4523,2014-10-05 07:31:12
4524,2014-10-05 07:31:12
4525,2014-10-05 07:31:56
4526,2014-10-05 07:31:56
4527,2014-10-05 07:31:56
4528,2014-10-05 07:32:36
4529,2014-10-05 07:32:36
4530,2014-10-05 07:32:36
4531,2014-10-05 07:32:59
4532,2014-10-05 07:32:59
4533,2014-10-05 07:32:59
4534,2014-10-05 07:33:32
4535,2014-10-05 07:33:32
4536,2014-10-05 07:33:32
4537,2014-10-05 07:33:59
4538,2014-10-05 07:33:59
4539,2014-10-05 07:33:59
4540,2014-10-05 07:38:13
4541,2014-10-05 07:38:13
4542,2014-10-05 07:38:13
4543,2014-10-05 07:38:46
4544,2014-10-05 07:38:46
4545,2014-10-05 07:38:46
4546,2014-10-05 07:39:35
4547,2014-10-05 07:39:35
4548,2014-10-05 07:39:35
4549,2014-10-05 07:40:25
4550,2014-10-05 07:40:25
4551,2014-10-05 07:40:25
4552,2014-10-05 07:41:00
4553,2014-10-05 07:41:00
4554,2014-10-05 07:41:00
4555,2014-10-05 07:42:41
4556,2014-10-05 07:42:41
4557,2014-10-05 07:42:41
4558,2014-10-05 07:44:37
4559,2014-10-05 07:44:37
4560,2014-10-05 07:44:37
4561,2014-10-05 07:45:44
4562,2014-10-05 07:45:44
4563,2014-10-05 07:45:44
4564,2014-10-05 07:46:22
4565,2014-10-05 07:46:22
4566,2014-10-05 07:46:22
4567,2014-10-05 07:47:08
4568,2014-10-05 07:47:08
4569,2014-10-05 07:47:08
4570,2014-10-05 07:47:33
4571,2014-10-05 07:47:33
4572,2014-10-05 07:47:33
4573,2014-10-05 07:48:34
4574,2014-10-05 07:48:34
4575,2014-10-05 07:48:34
4576,2014-10-05 07:49:31
4577,2014-10-05 07:49:31
4578,2014-10-05 07:49:31
4579,2014-10-05 07:51:19
4580,2014-10-05 07:51:19
4581,2014-10-05 07:51:19
4582,2014-10-05 07:52:22
4583,2014-10-05 07:52:22
4584,2014-10-05 07:52:22
4585,2014-10-05 07:52:59
4586,2014-10-05 07:52:59
4587,2014-10-05 07:52:59
4588,2014-10-05 07:56:17
4589,2014-10-05 07:56:17
4590,2014-10-05 07:56:17
4591,2014-10-05 07:57:31
4592,2014-10-05 07:57:31
4593,2014-10-05 07:57:31
4594,2014-10-05 07:58:27
4595,2014-10-05 07:58:27
4596,2014-10-05 07:58:27
4597,2014-10-05 07:59:54
4598,2014-10-05 07:59:54
4599,2014-10-05 07:59:54
4600,2014-10-05 08:03:35
4601,2014-10-05 08:03:35
4602,2014-10-05 08:03:35
4603,2014-10-05 08:04:09
4604,2014-10-05 08:04:09
4605,2014-10-05 08:04:09
4606,2014-10-05 08:04:26
4607,2014-10-05 08:04:26
4608,2014-10-05 08:04:26
4609,2014-10-05 08:05:00
4610,2014-10-05 08:05:00
4611,2014-10-05 08:05:00
4612,2014-10-05 08:05:34
4613,2014-10-05 08:05:34
4614,2014-10-05 08:05:34
4615,2014-10-05 08:06:09
4616,2014-10-05 08:06:09
4617,2014-10-05 08:06:09
4618,2014-10-05 08:06:41
4619,2014-10-05 08:06:41
4620,2014-10-05 08:06:41
4621,2014-10-05 08:07:00
4622,2014-10-05 08:07:00
4623,2014-10-05 08:07:00
4624,2014-10-05 08:08:58
4625,2014-10-05 08:08:58
4626,2014-10-05 08:08:58
4627,2014-10-05 08:09:37
4628,2014-10-05 08:09:37
4629,2014-10-05 08:09:37
4630,2014-10-05 08:10:09
4631,2014-10-05 08:10:09
4632,2014-10-05 08:10:09
4633,2014-10-05 08:10:30
4634,2014-10-05 08:10:30
4635,2014-10-05 08:10:30
4636,2014-10-05 08:28:26
4637,2014-10-05 08:28:26
4638,2014-10-05 08:28:26
4639,2014-10-05 08:28:43
4640,2014-10-05 08:28:43
4641,2014-10-05 08:28:43
4642,2014-10-05 08:32:10
4643,2014-10-05 08:32:10
4644,2014-10-05 08:32:10
4645,2014-10-05 08:33:06
4646,2014-10-05 08:33:06
4647,2014-10-05 08:33:06
4648,2014-10-05 08:33:37
4649,2014-10-05 08:33:37
4650,2014-10-05 08:33:37
4651,2014-10-05 08:34:25
4652,2014-10-05 08:34:25
4653,2014-10-05 08:34:25
4654,2014-10-05 08:35:09
4655,2014-10-05 08:35:09
4656,2014-10-05 08:35:09
4657,2014-10-05 08:35:42
4658,2014-10-05 08:35:42
4659,2014-10-05 08:35:42
4660,2014-10-05 08:36:32
4661,2014-10-05 08:36:32
4662,2014-10-05 08:36:32
4663,2014-10-05 08:38:09
4664,2014-10-05 08:38:09
4665,2014-10-05 08:38:09
4666,2014-10-05 08:38:54
4667,2014-10-05 08:38:54
4668,2014-10-05 08:38:54
4669,2014-10-05 08:39:52
4670,2014-10-05 08:39:52
4671,2014-10-05 08:39:52
4672,2014-10-05 08:40:12
4673,2014-10-05 08:40:12
4674,2014-10-05 08:40:12
4675,2014-10-05 08:40:52
4676,2014-10-05 08:40:52
4677,2014-10-05 08:40:52
4678,2014-10-05 08:41:59
4679,2014-10-05 08:41:59
4680,2014-10-05 08:41:59
4681,2014-10-05 08:42:19
4682,2014-10-05 08:42:19
4683,2014-10-05 08:42:19
4684,2014-10-05 08:43:33
4685,2014-10-05 08:43:33
4686,2014-10-05 08:43:33
4687,2014-10-05 08:43:55
4688,2014-10-05 08:43:55
4689,2014-10-05 08:43:55
4690,2014-10-05 08:44:18
4691,2014-10-05 08:44:18
4692,2014-10-05 08:44:18
4693,2014-10-05 08:45:26
4694,2014-10-05 08:45:26
4695,2014-10-05 08:45:26
4696,2014-10-05 08:46:56
4697,2014-10-05 08:46:56
4698,2014-10-05 08:46:56
4699,2014-10-05 08:47:28
4700,2014-10-05 08:47:28
4701,2014-10-05 08:47:28
4702,2014-10-05 08:58:04
4703,2014-10-05 08:58:04
4704,2014-10-05 08:58:04
4705,2014-10-05 10:36:41
4706,2014-10-05 10:36:41
4707,2014-10-05 10:36:41
4708,2014-10-05 10:44:11
4709,2014-10-05 10:44:11
4710,2014-10-05 10:44:11
4711,2014-10-05 10:51:13
4712,2014-10-05 10:51:13
4713,2014-10-05 10:51:13
4714,2014-10-05 10:52:30
4715,2014-10-05 10:52:30
4716,2014-10-05 10:52:30
4717,2014-10-05 10:55:08
4718,2014-10-05 10:55:08
4719,2014-10-05 10:55:08
4720,2014-10-05 10:58:05
4721,2014-10-05 10:58:05
4722,2014-10-05 10:58:05
4723,2014-10-05 11:00:21
4724,2014-10-05 11:00:21
4725,2014-10-05 11:00:21
4726,2014-10-05 11:04:52
4727,2014-10-05 11:04:52
4728,2014-10-05 11:04:52
4729,2014-10-05 11:11:04
4730,2014-10-05 11:11:04
4731,2014-10-05 11:11:04
4732,2014-10-05 11:14:39
4733,2014-10-05 11:14:39
4734,2014-10-05 11:14:39
4735,2014-10-05 11:16:07
4736,2014-10-05 11:16:07
4737,2014-10-05 11:16:07
4738,2014-10-05 11:20:13
4739,2014-10-05 11:20:13
4740,2014-10-05 11:20:13
4741,2014-10-05 11:24:20
4742,2014-10-05 11:24:20
4743,2014-10-05 11:24:20
4744,2014-10-05 11:27:24
4745,2014-10-05 11:27:24
4746,2014-10-05 11:27:24
4747,2014-10-05 11:31:35
4748,2014-10-05 11:31:35
4749,2014-10-05 11:31:35
4750,2014-10-05 11:42:27
4751,2014-10-05 11:42:27
4752,2014-10-05 11:42:27
4753,2014-10-05 11:45:36
4754,2014-10-05 11:45:36
4755,2014-10-05 11:45:36
4756,2014-10-05 11:50:39
4757,2014-10-05 11:50:39
4758,2014-10-05 11:50:39
4759,2014-10-05 11:56:37
4760,2014-10-05 11:56:37
4761,2014-10-05 11:56:37
4762,2014-10-05 11:57:31
4763,2014-10-05 11:57:31
4764,2014-10-05 11:57:31
4765,2014-10-05 11:59:34
4766,2014-10-05 11:59:34
4767,2014-10-05 11:59:34
4768,2014-10-05 12:02:24
4769,2014-10-05 12:02:24
4770,2014-10-05 12:02:24
4771,2014-10-05 12:42:20
4772,2014-10-05 12:42:20
4773,2014-10-05 12:42:20
4774,2014-10-05 12:48:21
4775,2014-10-05 12:48:21
4776,2014-10-05 12:48:21
4777,2014-10-05 12:50:56
4778,2014-10-05 12:50:56
4779,2014-10-05 12:50:56
4780,2014-10-05 12:53:04
4781,2014-10-05 12:53:04
4782,2014-10-05 12:53:04
4783,2014-10-05 12:54:51
4784,2014-10-05 12:54:51
4785,2014-10-05 12:54:51
4786,2014-10-05 12:59:23
4787,2014-10-05 12:59:23
4788,2014-10-05 12:59:23
4789,2014-10-05 13:00:27
4790,2014-10-05 13:00:27
4791,2014-10-05 13:00:27
4792,2014-10-05 13:03:05
4793,2014-10-05 13:03:05
4794,2014-10-05 13:03:05
4795,2014-10-05 13:04:30
4796,2014-10-05 13:04:30
4797,2014-10-05 13:04:30
4798,2014-10-05 13:04:48
4799,2014-10-05 13:04:48
4800,2014-10-05 13:04:48
4801,2014-10-05 13:06:39
4802,2014-10-05 13:06:39
4803,2014-10-05 13:06:39
4804,2014-10-05 13:09:50
4805,2014-10-05 13:09:50
4806,2014-10-05 13:09:50
4807,2014-10-05 13:23:25
4808,2014-10-05 13:23:25
4809,2014-10-05 13:23:25
4810,2014-10-05 13:25:02
4811,2014-10-05 13:25:02
4812,2014-10-05 13:25:02
4813,2014-10-05 13:27:09
4814,2014-10-05 13:27:09
4815,2014-10-05 13:27:09
4816,2014-10-05 13:28:07
4817,2014-10-05 13:28:07
4818,2014-10-05 13:28:07
4819,2014-10-05 13:30:49
4820,2014-10-05 13:30:49
4821,2014-10-05 13:30:49
4822,2014-10-05 13:31:27
4823,2014-10-05 13:31:27
4824,2014-10-05 13:31:27
4825,2014-10-05 13:42:58
4826,2014-10-05 13:42:58
4827,2014-10-05 13:42:58
4828,2014-10-05 13:49:01
4829,2014-10-05 13:49:01
4830,2014-10-05 13:49:01
4831,2014-10-05 13:50:24
4832,2014-10-05 13:50:24
4833,2014-10-05 13:50:24
4834,2014-10-05 13:51:20
4835,2014-10-05 13:51:20
4836,2014-10-05 13:51:20
4837,2014-10-05 13:51:32
4838,2014-10-05 13:51:32
4839,2014-10-05 13:51:32
4840,2014-10-05 13:51:44
4841,2014-10-05 13:51:44
4842,2014-10-05 13:51:44
4843,2014-10-05 13:51:58
4844,2014-10-05 13:51:58
4845,2014-10-05 13:51:58
4846,2014-10-05 13:52:10
4847,2014-10-05 13:52:10
4848,2014-10-05 13:52:10
4849,2014-10-05 13:52:23
4850,2014-10-05 13:52:23
4851,2014-10-05 13:52:23
4852,2014-10-05 13:53:14
4853,2014-10-05 13:53:14
4854,2014-10-05 13:53:14
4855,2014-10-05 13:53:29
4856,2014-10-05 13:53:29
4857,2014-10-05 13:53:29
4858,2014-10-05 13:53:59
4859,2014-10-05 13:53:59
4860,2014-10-05 13:53:59
4861,2014-10-05 13:55:06
4862,2014-10-05 13:55:06
4863,2014-10-05 13:55:06
4864,2014-10-05 13:55:22
4865,2014-10-05 13:55:22
4866,2014-10-05 13:55:22
4867,2014-10-05 13:56:13
4868,2014-10-05 13:56:13
4869,2014-10-05 13:56:13
4870,2014-10-05 13:56:29
4871,2014-10-05 13:56:29
4872,2014-10-05 13:56:29
4873,2014-10-05 13:56:30
4874,2014-10-05 13:56:30
4875,2014-10-05 13:56:30
4876,2014-10-05 13:56:56
4877,2014-10-05 13:56:56
4878,2014-10-05 13:56:56
4879,2014-10-05 13:57:15
4880,2014-10-05 13:57:15
4881,2014-10-05 13:57:15
4882,2014-10-05 13:57:28
4883,2014-10-05 13:57:28
4884,2014-10-05 13:57:28
4885,2014-10-05 13:57:49
4886,2014-10-05 13:57:49
4887,2014-10-05 13:57:49
4888,2014-10-05 13:58:05
4889,2014-10-05 13:58:05
4890,2014-10-05 13:58:05
4891,2014-10-05 13:58:18
4892,2014-10-05 13:58:18
4893,2014-10-05 13:58:18
4894,2014-10-05 13:59:00
4895,2014-10-05 13:59:00
4896,2014-10-05 13:59:00
4897,2014-10-05 13:59:59
4898,2014-10-05 13:59:59
4899,2014-10-05 13:59:59
4900,2014-10-05 14:00:16
4901,2014-10-05 14:00:16
4902,2014-10-05 14:00:16
4903,2014-10-05 14:00:32
4904,2014-10-05 14:00:32
4905,2014-10-05 14:00:32
4906,2014-10-05 14:00:34
4907,2014-10-05 14:00:34
4908,2014-10-05 14:00:34
4909,2014-10-05 14:00:54
4910,2014-10-05 14:00:54
4911,2014-10-05 14:00:54
4912,2014-10-05 14:01:10
4913,2014-10-05 14:01:10
4914,2014-10-05 14:01:10
4915,2014-10-05 14:01:23
4916,2014-10-05 14:01:23
4917,2014-10-05 14:01:23
4918,2014-10-05 14:01:54
4919,2014-10-05 14:01:54
4920,2014-10-05 14:01:54
4921,2014-10-05 14:02:50
4922,2014-10-05 14:02:50
4923,2014-10-05 14:02:50
4924,2014-10-05 14:04:54
4925,2014-10-05 14:04:54
4926,2014-10-05 14:04:54
4927,2014-10-05 14:05:07
4928,2014-10-05 14:05:07
4929,2014-10-05 14:05:07
4930,2014-10-05 14:05:59
4931,2014-10-05 14:05:59
4932,2014-10-05 14:05:59
4933,2014-10-05 14:06:13
4934,2014-10-05 14:06:13
4935,2014-10-05 14:06:13
4936,2014-10-05 14:06:28
4937,2014-10-05 14:06:28
4938,2014-10-05 14:06:28
4939,2014-10-05 14:06:42
4940,2014-10-05 14:06:42
4941,2014-10-05 14:06:42
4942,2014-10-05 14:08:22
4943,2014-10-05 14:08:22
4944,2014-10-05 14:08:22
4945,2014-10-05 14:09:51
4946,2014-10-05 14:09:51
4947,2014-10-05 14:09:51
4948,2014-10-05 14:10:06
4949,2014-10-05 14:10:06
4950,2014-10-05 14:10:06
4951,2014-10-05 14:10:26
4952,2014-10-05 14:10:26
4953,2014-10-05 14:10:26
4954,2014-10-05 14:10:40
4955,2014-10-05 14:10:40
4956,2014-10-05 14:10:40
4957,2014-10-05 14:11:13
4958,2014-10-05 14:11:13
4959,2014-10-05 14:11:13
4960,2014-10-05 14:11:30
4961,2014-10-05 14:11:30
4962,2014-10-05 14:11:30
4963,2014-10-05 14:11:45
4964,2014-10-05 14:11:45
4965,2014-10-05 14:11:45
4966,2014-10-05 14:12:34
4967,2014-10-05 14:12:34
4968,2014-10-05 14:12:34
4969,2014-10-05 14:12:53
4970,2014-10-05 14:12:53
4971,2014-10-05 14:12:53
4972,2014-10-05 14:13:06
4973,2014-10-05 14:13:06
4974,2014-10-05 14:13:06
4975,2014-10-05 14:13:30
4976,2014-10-05 14:13:30
4977,2014-10-05 14:13:30
4978,2014-10-05 14:13:44
4979,2014-10-05 14:13:44
4980,2014-10-05 14:13:44
4981,2014-10-05 14:13:59
4982,2014-10-05 14:13:59
4983,2014-10-05 14:13:59
4984,2014-10-05 14:14:15
4985,2014-10-05 14:14:15
4986,2014-10-05 14:14:15
4987,2014-10-05 14:15:29
4988,2014-10-05 14:15:29
4989,2014-10-05 14:15:29
4990,2014-10-05 14:15:46
4991,2014-10-05 14:15:46
4992,2014-10-05 14:15:46
4993,2014-10-05 14:17:10
4994,2014-10-05 14:17:10
4995,2014-10-05 14:17:10
4996,2014-10-05 14:17:40
