Responses,SubmitTime
3618,2015-02-02 05:39:05
3619,2015-02-02 05:40:20
3620,2015-02-02 05:40:20
3621,2015-02-02 05:40:20
3622,2015-02-02 06:07:17
3623,2015-02-02 06:07:17
3624,2015-02-02 06:07:17
3625,2015-02-02 06:08:28
3626,2015-02-02 06:08:28
3627,2015-02-02 06:08:28
3628,2015-02-02 06:09:36
3629,2015-02-02 06:09:36
3630,2015-02-02 06:09:36
3631,2015-02-02 06:10:46
3632,2015-02-02 06:10:46
3633,2015-02-02 06:10:46
3634,2015-02-02 06:11:52
3635,2015-02-02 06:11:52
3636,2015-02-02 06:11:52
3637,2015-02-02 06:12:46
3638,2015-02-02 06:12:46
3639,2015-02-02 06:12:46
3640,2015-02-02 06:12:54
3641,2015-02-02 06:12:54
3642,2015-02-02 06:12:54
3643,2015-02-02 06:13:53
3644,2015-02-02 06:13:53
3645,2015-02-02 06:13:53
3646,2015-02-02 06:14:42
3647,2015-02-02 06:14:42
3648,2015-02-02 06:14:42
3649,2015-02-02 06:15:33
3650,2015-02-02 06:15:33
3651,2015-02-02 06:15:33
3652,2015-02-02 06:16:45
3653,2015-02-02 06:16:45
3654,2015-02-02 06:16:45
3655,2015-02-02 06:17:12
3656,2015-02-02 06:17:12
3657,2015-02-02 06:17:12
3658,2015-02-02 06:18:01
3659,2015-02-02 06:18:01
3660,2015-02-02 06:18:01
3661,2015-02-02 06:18:50
3662,2015-02-02 06:18:50
3663,2015-02-02 06:18:50
3664,2015-02-02 06:20:14
3665,2015-02-02 06:20:14
3666,2015-02-02 06:20:14
3667,2015-02-02 06:20:59
3668,2015-02-02 06:20:59
3669,2015-02-02 06:20:59
3670,2015-02-02 06:21:59
3671,2015-02-02 06:21:59
3672,2015-02-02 06:21:59
3673,2015-02-02 06:22:30
3674,2015-02-02 06:22:30
3675,2015-02-02 06:22:30
3676,2015-02-02 06:22:46
3677,2015-02-02 06:22:46
3678,2015-02-02 06:22:46
3679,2015-02-02 06:23:45
3680,2015-02-02 06:23:45
3681,2015-02-02 06:23:45
3682,2015-02-02 06:24:46
3683,2015-02-02 06:24:46
3684,2015-02-02 06:24:46
3685,2015-02-02 06:25:37
3686,2015-02-02 06:25:37
3687,2015-02-02 06:25:37
3688,2015-02-02 06:26:49
3689,2015-02-02 06:26:49
3690,2015-02-02 06:26:49
3691,2015-02-02 06:27:45
3692,2015-02-02 06:27:45
3693,2015-02-02 06:27:45
3694,2015-02-02 06:28:24
3695,2015-02-02 06:28:24
3696,2015-02-02 06:28:24
3697,2015-02-02 06:28:54
3698,2015-02-02 06:28:54
3699,2015-02-02 06:28:54
3700,2015-02-02 06:29:57
3701,2015-02-02 06:29:57
3702,2015-02-02 06:29:57
3703,2015-02-02 06:30:46
3704,2015-02-02 06:30:46
3705,2015-02-02 06:30:46
3706,2015-02-02 06:31:23
3707,2015-02-02 06:31:23
3708,2015-02-02 06:31:23
3709,2015-02-02 06:31:36
3710,2015-02-02 06:31:36
3711,2015-02-02 06:31:36
3712,2015-02-02 06:32:34
3713,2015-02-02 06:32:34
3714,2015-02-02 06:32:34
3715,2015-02-02 06:33:11
3716,2015-02-02 06:33:11
3717,2015-02-02 06:33:11
3718,2015-02-02 06:33:56
3719,2015-02-02 06:33:56
3720,2015-02-02 06:33:56
3721,2015-02-02 06:34:45
3722,2015-02-02 06:34:45
3723,2015-02-02 06:34:45
3724,2015-02-02 06:35:34
3725,2015-02-02 06:35:34
3726,2015-02-02 06:35:34
3727,2015-02-02 06:36:50
3728,2015-02-02 06:36:50
3729,2015-02-02 06:36:50
3730,2015-02-02 06:53:41
3731,2015-02-02 06:53:41
3732,2015-02-02 06:53:41
3733,2015-02-02 09:30:04
3734,2015-02-02 09:30:04
3735,2015-02-02 09:30:04
3736,2015-02-02 09:51:16
3737,2015-02-02 09:51:16
3738,2015-02-02 09:51:16
3739,2015-02-02 09:54:47
3740,2015-02-02 09:54:47
3741,2015-02-02 09:54:47
3742,2015-02-02 09:58:10
3743,2015-02-02 09:58:10
3744,2015-02-02 09:58:10
3745,2015-02-02 10:00:39
3746,2015-02-02 10:00:39
3747,2015-02-02 10:00:39
3748,2015-02-02 10:05:28
3749,2015-02-02 10:05:28
3750,2015-02-02 10:05:28
3751,2015-02-02 10:09:29
3752,2015-02-02 10:09:29
3753,2015-02-02 10:09:29
3754,2015-02-02 10:17:53
3755,2015-02-02 10:17:53
3756,2015-02-02 10:17:53
3757,2015-02-02 10:22:42
3758,2015-02-02 10:22:42
3759,2015-02-02 10:22:42
3760,2015-02-02 10:24:03
3761,2015-02-02 10:24:03
3762,2015-02-02 10:24:03
3763,2015-02-02 10:29:12
3764,2015-02-02 10:29:12
3765,2015-02-02 10:29:12
3766,2015-02-02 10:35:44
3767,2015-02-02 10:35:44
3768,2015-02-02 10:35:44
3769,2015-02-02 10:39:53
3770,2015-02-02 10:39:53
3771,2015-02-02 10:39:53
3772,2015-02-02 10:46:24
3773,2015-02-02 10:46:24
3774,2015-02-02 10:46:24
3775,2015-02-02 10:48:11
3776,2015-02-02 10:48:11
3777,2015-02-02 10:48:11
3778,2015-02-02 10:51:57
3779,2015-02-02 10:51:57
3780,2015-02-02 10:51:57
3781,2015-02-02 11:02:41
3782,2015-02-02 11:02:41
3783,2015-02-02 11:02:41
3784,2015-02-02 11:07:44
3785,2015-02-02 11:07:44
3786,2015-02-02 11:07:44
3787,2015-02-02 11:08:17
3788,2015-02-02 11:08:17
3789,2015-02-02 11:08:17
3790,2015-02-02 11:13:38
3791,2015-02-02 11:13:38
3792,2015-02-02 11:13:38
3793,2015-02-02 11:18:04
3794,2015-02-02 11:18:04
3795,2015-02-02 11:18:04
3796,2015-02-02 11:22:20
3797,2015-02-02 11:22:20
3798,2015-02-02 11:22:20
3799,2015-02-02 11:24:47
3800,2015-02-02 11:24:47
3801,2015-02-02 11:24:47
3802,2015-02-02 11:27:19
3803,2015-02-02 11:27:19
3804,2015-02-02 11:27:19
3805,2015-02-02 11:37:05
3806,2015-02-02 11:37:05
3807,2015-02-02 11:37:05
3808,2015-02-02 11:40:31
3809,2015-02-02 11:40:31
3810,2015-02-02 11:40:31
3811,2015-02-02 11:46:30
3812,2015-02-02 11:46:30
3813,2015-02-02 11:46:30
3814,2015-02-02 11:51:51
3815,2015-02-02 11:51:51
3816,2015-02-02 11:51:51
3817,2015-02-02 12:17:13
3818,2015-02-02 12:17:13
3819,2015-02-02 12:17:13
3820,2015-02-02 12:23:00
3821,2015-02-02 12:23:00
3822,2015-02-02 12:23:00
3823,2015-02-02 12:38:59
3824,2015-02-02 12:38:59
3825,2015-02-02 12:38:59
3826,2015-02-02 13:10:24
3827,2015-02-02 13:10:24
3828,2015-02-02 13:10:24
3829,2015-02-02 13:12:28
3830,2015-02-02 13:12:28
3831,2015-02-02 13:12:28
3832,2015-02-02 13:23:05
3833,2015-02-02 13:23:05
3834,2015-02-02 13:23:05
3835,2015-02-02 13:30:16
3836,2015-02-02 13:30:16
3837,2015-02-02 13:30:16
3838,2015-02-02 13:50:07
3839,2015-02-02 13:50:07
3840,2015-02-02 13:50:07
3841,2015-02-02 13:57:01
3842,2015-02-02 13:57:01
3843,2015-02-02 13:57:01
3844,2015-02-02 14:01:32
3845,2015-02-02 14:01:32
3846,2015-02-02 14:01:32
3847,2015-02-02 14:07:54
3848,2015-02-02 14:07:54
3849,2015-02-02 14:07:54
3850,2015-02-02 15:26:05
3851,2015-02-02 15:26:05
3852,2015-02-02 15:26:05
3853,2015-02-02 15:31:31
3854,2015-02-02 15:31:31
3855,2015-02-02 15:31:31
3856,2015-02-02 15:34:54
3857,2015-02-02 15:34:54
3858,2015-02-02 15:34:54
3859,2015-02-02 15:40:25
3860,2015-02-02 15:40:25
3861,2015-02-02 15:40:25
3862,2015-02-02 15:46:10
3863,2015-02-02 15:46:10
3864,2015-02-02 15:46:10
3865,2015-02-02 15:57:24
3866,2015-02-02 15:57:24
3867,2015-02-02 15:57:24
3868,2015-02-02 16:05:41
3869,2015-02-02 16:05:41
3870,2015-02-02 16:05:41
3871,2015-02-02 16:12:32
3872,2015-02-02 16:12:32
3873,2015-02-02 16:12:32
3874,2015-02-02 16:16:00
3875,2015-02-02 16:16:00
3876,2015-02-02 16:16:00
3877,2015-02-02 16:28:15
3878,2015-02-02 16:28:15
3879,2015-02-02 16:28:15
3880,2015-02-02 16:36:12
3881,2015-02-02 16:36:12
3882,2015-02-02 16:36:12
3883,2015-02-02 16:36:59
3884,2015-02-02 16:36:59
3885,2015-02-02 16:36:59
3886,2015-02-02 16:37:26
3887,2015-02-02 16:37:26
3888,2015-02-02 16:37:26
3889,2015-02-02 16:37:43
3890,2015-02-02 16:37:43
3891,2015-02-02 16:37:43
3892,2015-02-02 16:38:33
3893,2015-02-02 16:38:33
3894,2015-02-02 16:38:33
3895,2015-02-02 16:39:26
3896,2015-02-02 16:39:26
3897,2015-02-02 16:39:26
3898,2015-02-02 16:40:22
3899,2015-02-02 16:40:22
3900,2015-02-02 16:40:22
3901,2015-02-02 16:41:05
3902,2015-02-02 16:41:05
3903,2015-02-02 16:41:05
3904,2015-02-02 16:41:45
3905,2015-02-02 16:41:45
3906,2015-02-02 16:41:45
3907,2015-02-02 16:41:52
3908,2015-02-02 16:41:52
3909,2015-02-02 16:41:52
3910,2015-02-02 16:42:42
3911,2015-02-02 16:42:42
3912,2015-02-02 16:42:42
3913,2015-02-02 16:43:11
3914,2015-02-02 16:43:11
3915,2015-02-02 16:43:11
3916,2015-02-02 16:43:55
3917,2015-02-02 16:43:55
3918,2015-02-02 16:43:55
3919,2015-02-02 16:44:19
3920,2015-02-02 16:44:19
3921,2015-02-02 16:44:19
3922,2015-02-02 16:44:46
3923,2015-02-02 16:44:46
3924,2015-02-02 16:44:46
3925,2015-02-02 16:44:54
3926,2015-02-02 16:44:54
3927,2015-02-02 16:44:54
3928,2015-02-02 16:45:26
3929,2015-02-02 16:45:26
3930,2015-02-02 16:45:26
3931,2015-02-02 16:46:14
3932,2015-02-02 16:46:14
3933,2015-02-02 16:46:14
3934,2015-02-02 16:46:55
3935,2015-02-02 16:46:55
3936,2015-02-02 16:46:55
3937,2015-02-02 16:47:35
3938,2015-02-02 16:47:35
3939,2015-02-02 16:47:35
3940,2015-02-02 16:47:57
3941,2015-02-02 16:47:57
3942,2015-02-02 16:47:57
3943,2015-02-02 16:48:23
3944,2015-02-02 16:48:23
3945,2015-02-02 16:48:23
3946,2015-02-02 16:49:03
3947,2015-02-02 16:49:03
3948,2015-02-02 16:49:03
3949,2015-02-02 16:49:42
3950,2015-02-02 16:49:42
3951,2015-02-02 16:49:42
3952,2015-02-02 16:50:18
3953,2015-02-02 16:50:18
3954,2015-02-02 16:50:18
3955,2015-02-02 16:51:04
3956,2015-02-02 16:51:04
3957,2015-02-02 16:51:04
3958,2015-02-02 16:53:08
3959,2015-02-02 16:53:08
3960,2015-02-02 16:53:08
3961,2015-02-02 16:57:58
3962,2015-02-02 16:57:58
3963,2015-02-02 16:57:58
3964,2015-02-02 17:00:38
3965,2015-02-02 17:00:38
3966,2015-02-02 17:00:38
3967,2015-02-02 17:04:35
3968,2015-02-02 17:04:35
3969,2015-02-02 17:04:35
3970,2015-02-02 17:05:20
3971,2015-02-02 17:05:20
3972,2015-02-02 17:05:20
3973,2015-02-02 17:07:00
3974,2015-02-02 17:07:00
3975,2015-02-02 17:07:00
3976,2015-02-02 17:09:13
3977,2015-02-02 17:09:13
3978,2015-02-02 17:09:13
3979,2015-02-02 17:09:21
3980,2015-02-02 17:09:21
3981,2015-02-02 17:09:21
3982,2015-02-02 17:10:13
3983,2015-02-02 17:10:13
3984,2015-02-02 17:10:13
3985,2015-02-02 17:12:12
3986,2015-02-02 17:12:12
3987,2015-02-02 17:12:12
3988,2015-02-02 17:12:16
3989,2015-02-02 17:12:16
3990,2015-02-02 17:12:16
3991,2015-02-02 17:12:19
3992,2015-02-02 17:12:19
3993,2015-02-02 17:12:19
3994,2015-02-02 17:13:09
3995,2015-02-02 17:13:09
3996,2015-02-02 17:13:09
3997,2015-02-02 17:13:33
3998,2015-02-02 17:13:33
3999,2015-02-02 17:13:33
4000,2015-02-02 17:13:57
4001,2015-02-02 17:13:57
4002,2015-02-02 17:13:57
4003,2015-02-02 17:15:35
4004,2015-02-02 17:15:35
4005,2015-02-02 17:15:35
4006,2015-02-02 17:15:53
4007,2015-02-02 17:15:53
4008,2015-02-02 17:15:53
4009,2015-02-02 17:15:53
4010,2015-02-02 17:15:53
4011,2015-02-02 17:15:53
4012,2015-02-02 17:17:36
4013,2015-02-02 17:17:36
4014,2015-02-02 17:17:36
4015,2015-02-02 17:18:02
4016,2015-02-02 17:18:02
4017,2015-02-02 17:18:02
4018,2015-02-02 17:18:17
4019,2015-02-02 17:18:17
4020,2015-02-02 17:18:17
4021,2015-02-02 17:19:16
4022,2015-02-02 17:19:16
4023,2015-02-02 17:19:16
4024,2015-02-02 17:19:18
4025,2015-02-02 17:19:18
4026,2015-02-02 17:19:18
4027,2015-02-02 17:19:33
4028,2015-02-02 17:19:33
4029,2015-02-02 17:19:33
4030,2015-02-02 17:19:56
4031,2015-02-02 17:19:56
4032,2015-02-02 17:19:56
4033,2015-02-02 17:20:39
4034,2015-02-02 17:20:39
4035,2015-02-02 17:20:39
4036,2015-02-02 17:20:52
4037,2015-02-02 17:20:52
4038,2015-02-02 17:20:52
4039,2015-02-02 17:21:33
4040,2015-02-02 17:21:33
4041,2015-02-02 17:21:33
4042,2015-02-02 17:21:34
4043,2015-02-02 17:21:34
4044,2015-02-02 17:21:34
4045,2015-02-02 17:22:11
4046,2015-02-02 17:22:11
4047,2015-02-02 17:22:11
4048,2015-02-02 17:22:14
4049,2015-02-02 17:22:14
4050,2015-02-02 17:22:14
4051,2015-02-02 17:22:16
4052,2015-02-02 17:22:16
4053,2015-02-02 17:22:16
4054,2015-02-02 17:22:57
4055,2015-02-02 17:22:57
4056,2015-02-02 17:22:57
4057,2015-02-02 17:23:04
4058,2015-02-02 17:23:04
4059,2015-02-02 17:23:04
4060,2015-02-02 17:23:43
4061,2015-02-02 17:23:43
4062,2015-02-02 17:23:43
4063,2015-02-02 17:23:43
4064,2015-02-02 17:23:43
4065,2015-02-02 17:23:43
4066,2015-02-02 17:24:43
4067,2015-02-02 17:24:43
4068,2015-02-02 17:24:43
4069,2015-02-02 17:24:59
4070,2015-02-02 17:24:59
4071,2015-02-02 17:24:59
4072,2015-02-02 17:25:07
4073,2015-02-02 17:25:07
4074,2015-02-02 17:25:07
4075,2015-02-02 17:26:10
4076,2015-02-02 17:26:10
4077,2015-02-02 17:26:10
4078,2015-02-02 17:26:19
4079,2015-02-02 17:26:19
4080,2015-02-02 17:26:19
4081,2015-02-02 17:26:34
4082,2015-02-02 17:26:34
4083,2015-02-02 17:26:34
4084,2015-02-02 17:26:45
4085,2015-02-02 17:26:45
4086,2015-02-02 17:26:45
4087,2015-02-02 17:27:07
4088,2015-02-02 17:27:07
4089,2015-02-02 17:27:07
4090,2015-02-02 17:27:23
4091,2015-02-02 17:27:23
4092,2015-02-02 17:27:23
4093,2015-02-02 17:28:08
4094,2015-02-02 17:28:08
4095,2015-02-02 17:28:08
4096,2015-02-02 17:28:11
4097,2015-02-02 17:28:11
4098,2015-02-02 17:28:11
4099,2015-02-02 17:28:15
4100,2015-02-02 17:28:15
4101,2015-02-02 17:28:15
4102,2015-02-02 17:29:21
4103,2015-02-02 17:29:21
4104,2015-02-02 17:29:21
4105,2015-02-02 17:29:48
4106,2015-02-02 17:29:48
4107,2015-02-02 17:29:48
4108,2015-02-02 17:29:56
4109,2015-02-02 17:29:56
4110,2015-02-02 17:29:56
4111,2015-02-02 17:29:59
4112,2015-02-02 17:29:59
4113,2015-02-02 17:29:59
4114,2015-02-02 17:30:25
4115,2015-02-02 17:30:25
4116,2015-02-02 17:30:25
4117,2015-02-02 17:30:35
4118,2015-02-02 17:30:35
4119,2015-02-02 17:30:35
4120,2015-02-02 17:30:41
4121,2015-02-02 17:30:41
4122,2015-02-02 17:30:41
4123,2015-02-02 17:31:06
4124,2015-02-02 17:31:06
4125,2015-02-02 17:31:06
4126,2015-02-02 17:32:02
4127,2015-02-02 17:32:02
4128,2015-02-02 17:32:02
4129,2015-02-02 17:32:37
4130,2015-02-02 17:32:37
4131,2015-02-02 17:32:37
4132,2015-02-02 17:32:43
4133,2015-02-02 17:32:43
4134,2015-02-02 17:32:43
4135,2015-02-02 17:33:23
4136,2015-02-02 17:33:23
4137,2015-02-02 17:33:23
4138,2015-02-02 17:34:04
4139,2015-02-02 17:34:04
4140,2015-02-02 17:34:04
4141,2015-02-02 17:35:03
4142,2015-02-02 17:35:03
4143,2015-02-02 17:35:03
4144,2015-02-02 17:35:46
4145,2015-02-02 17:35:46
4146,2015-02-02 17:35:46
4147,2015-02-02 17:37:41
4148,2015-02-02 17:37:41
4149,2015-02-02 17:37:41
4150,2015-02-02 17:38:29
4151,2015-02-02 17:38:29
4152,2015-02-02 17:38:29
4153,2015-02-02 17:39:07
4154,2015-02-02 17:39:07
4155,2015-02-02 17:39:07
4156,2015-02-02 17:39:45
4157,2015-02-02 17:39:45
4158,2015-02-02 17:39:45
4159,2015-02-02 17:40:03
4160,2015-02-02 17:40:03
4161,2015-02-02 17:40:03
4162,2015-02-02 17:40:35
4163,2015-02-02 17:40:35
4164,2015-02-02 17:40:35
4165,2015-02-02 17:40:36
4166,2015-02-02 17:40:36
4167,2015-02-02 17:40:36
4168,2015-02-02 17:41:54
4169,2015-02-02 17:41:54
4170,2015-02-02 17:41:54
4171,2015-02-02 17:42:06
4172,2015-02-02 17:42:06
4173,2015-02-02 17:42:06
4174,2015-02-02 17:42:26
4175,2015-02-02 17:42:26
4176,2015-02-02 17:42:26
4177,2015-02-02 17:43:35
4178,2015-02-02 17:43:35
4179,2015-02-02 17:43:35
4180,2015-02-02 17:43:37
4181,2015-02-02 17:43:37
4182,2015-02-02 17:43:37
4183,2015-02-02 17:43:49
4184,2015-02-02 17:43:49
4185,2015-02-02 17:43:49
4186,2015-02-02 17:44:23
4187,2015-02-02 17:44:23
4188,2015-02-02 17:44:23
4189,2015-02-02 17:45:04
4190,2015-02-02 17:45:04
4191,2015-02-02 17:45:04
4192,2015-02-02 17:45:24
4193,2015-02-02 17:45:24
4194,2015-02-02 17:45:24
4195,2015-02-02 17:45:37
4196,2015-02-02 17:45:37
4197,2015-02-02 17:45:37
4198,2015-02-02 17:46:17
4199,2015-02-02 17:46:17
4200,2015-02-02 17:46:17
4201,2015-02-02 17:46:23
4202,2015-02-02 17:46:23
4203,2015-02-02 17:46:23
4204,2015-02-02 17:46:56
4205,2015-02-02 17:46:56
4206,2015-02-02 17:46:56
4207,2015-02-02 17:47:23
4208,2015-02-02 17:47:23
4209,2015-02-02 17:47:23
4210,2015-02-02 17:48:01
4211,2015-02-02 17:48:01
4212,2015-02-02 17:48:01
4213,2015-02-02 17:48:12
4214,2015-02-02 17:48:12
4215,2015-02-02 17:48:12
4216,2015-02-02 17:48:59
4217,2015-02-02 17:48:59
4218,2015-02-02 17:48:59
4219,2015-02-02 17:50:12
4220,2015-02-02 17:50:12
4221,2015-02-02 17:50:12
4222,2015-02-02 17:50:14
4223,2015-02-02 17:50:14
4224,2015-02-02 17:50:14
4225,2015-02-02 17:51:24
4226,2015-02-02 17:51:24
4227,2015-02-02 17:51:24
4228,2015-02-02 17:51:32
4229,2015-02-02 17:51:32
4230,2015-02-02 17:51:32
4231,2015-02-02 17:53:16
4232,2015-02-02 17:53:16
4233,2015-02-02 17:53:16
4234,2015-02-02 17:53:34
4235,2015-02-02 17:53:34
4236,2015-02-02 17:53:34
4237,2015-02-02 17:53:43
4238,2015-02-02 17:53:43
4239,2015-02-02 17:53:43
4240,2015-02-02 17:54:09
4241,2015-02-02 17:54:09
4242,2015-02-02 17:54:09
4243,2015-02-02 17:54:35
4244,2015-02-02 17:54:35
4245,2015-02-02 17:54:35
4246,2015-02-02 17:55:10
4247,2015-02-02 17:55:10
4248,2015-02-02 17:55:10
4249,2015-02-02 17:55:19
4250,2015-02-02 17:55:19
4251,2015-02-02 17:55:19
4252,2015-02-02 17:55:28
4253,2015-02-02 17:55:28
4254,2015-02-02 17:55:28
4255,2015-02-02 17:55:36
4256,2015-02-02 17:55:36
4257,2015-02-02 17:55:36
4258,2015-02-02 17:56:30
4259,2015-02-02 17:56:30
4260,2015-02-02 17:56:30
4261,2015-02-02 17:56:51
4262,2015-02-02 17:56:51
4263,2015-02-02 17:56:51
4264,2015-02-02 17:57:27
4265,2015-02-02 17:57:27
4266,2015-02-02 17:57:27
4267,2015-02-02 17:57:30
4268,2015-02-02 17:57:30
4269,2015-02-02 17:57:30
4270,2015-02-02 17:57:45
4271,2015-02-02 17:57:45
4272,2015-02-02 17:57:45
4273,2015-02-02 17:57:51
4274,2015-02-02 17:57:51
4275,2015-02-02 17:57:51
4276,2015-02-02 17:58:13
4277,2015-02-02 17:58:13
4278,2015-02-02 17:58:13
4279,2015-02-02 17:58:19
4280,2015-02-02 17:58:19
4281,2015-02-02 17:58:19
4282,2015-02-02 17:58:55
4283,2015-02-02 17:58:55
4284,2015-02-02 17:58:55
4285,2015-02-02 17:59:01
4286,2015-02-02 17:59:01
4287,2015-02-02 17:59:01
4288,2015-02-02 17:59:44
4289,2015-02-02 17:59:44
4290,2015-02-02 17:59:44
4291,2015-02-02 18:00:00
4292,2015-02-02 18:00:00
4293,2015-02-02 18:00:00
4294,2015-02-02 18:01:05
4295,2015-02-02 18:01:05
4296,2015-02-02 18:01:05
4297,2015-02-02 18:01:30
4298,2015-02-02 18:01:30
4299,2015-02-02 18:01:30
4300,2015-02-02 18:02:39
4301,2015-02-02 18:02:39
4302,2015-02-02 18:02:39
4303,2015-02-02 18:04:50
4304,2015-02-02 18:04:50
4305,2015-02-02 18:04:50
4306,2015-02-02 18:12:39
4307,2015-02-02 18:12:39
4308,2015-02-02 18:12:39
4309,2015-02-02 18:15:32
4310,2015-02-02 18:15:32
4311,2015-02-02 18:15:32
4312,2015-02-02 18:18:20
4313,2015-02-02 18:18:20
4314,2015-02-02 18:18:20
4315,2015-02-02 18:19:53
4316,2015-02-02 18:19:53
4317,2015-02-02 18:19:53
4318,2015-02-02 18:25:24
4319,2015-02-02 18:25:24
4320,2015-02-02 18:25:24
4321,2015-02-02 18:28:29
4322,2015-02-02 18:28:29
4323,2015-02-02 18:28:29
4324,2015-02-02 18:29:20
4325,2015-02-02 18:29:20
4326,2015-02-02 18:29:20
4327,2015-02-02 18:29:49
4328,2015-02-02 18:29:49
4329,2015-02-02 18:29:49
4330,2015-02-02 18:31:52
4331,2015-02-02 18:31:52
4332,2015-02-02 18:31:52
4333,2015-02-02 18:32:36
4334,2015-02-02 18:32:36
4335,2015-02-02 18:32:36
4336,2015-02-02 18:33:46
4337,2015-02-02 18:33:46
4338,2015-02-02 18:33:46
4339,2015-02-02 18:35:54
4340,2015-02-02 18:35:54
4341,2015-02-02 18:35:54
4342,2015-02-02 18:36:38
4343,2015-02-02 18:36:38
4344,2015-02-02 18:36:38
4345,2015-02-02 18:36:58
4346,2015-02-02 18:36:58
4347,2015-02-02 18:36:58
4348,2015-02-02 18:37:27
4349,2015-02-02 18:37:27
4350,2015-02-02 18:37:27
4351,2015-02-02 18:40:37
4352,2015-02-02 18:40:37
4353,2015-02-02 18:40:37
4354,2015-02-02 18:41:44
4355,2015-02-02 18:41:44
4356,2015-02-02 18:41:44
4357,2015-02-02 18:43:24
4358,2015-02-02 18:43:24
4359,2015-02-02 18:43:24
4360,2015-02-02 18:44:02
4361,2015-02-02 18:44:02
4362,2015-02-02 18:44:02
4363,2015-02-02 18:46:32
4364,2015-02-02 18:46:32
4365,2015-02-02 18:46:32
4366,2015-02-02 18:47:15
4367,2015-02-02 18:47:15
4368,2015-02-02 18:47:15
4369,2015-02-02 18:47:32
4370,2015-02-02 18:47:32
4371,2015-02-02 18:47:32
4372,2015-02-02 18:48:25
4373,2015-02-02 18:48:25
4374,2015-02-02 18:48:25
4375,2015-02-02 18:49:16
4376,2015-02-02 18:49:16
4377,2015-02-02 18:49:16
4378,2015-02-02 18:51:23
4379,2015-02-02 18:51:23
4380,2015-02-02 18:51:23
4381,2015-02-02 18:52:41
4382,2015-02-02 18:52:41
4383,2015-02-02 18:52:41
4384,2015-02-02 18:53:47
4385,2015-02-02 18:53:47
4386,2015-02-02 18:53:47
4387,2015-02-02 18:53:57
4388,2015-02-02 18:53:57
4389,2015-02-02 18:53:57
4390,2015-02-02 18:54:50
4391,2015-02-02 18:54:50
4392,2015-02-02 18:54:50
4393,2015-02-02 18:55:48
4394,2015-02-02 18:55:48
4395,2015-02-02 18:55:48
4396,2015-02-02 18:56:52
4397,2015-02-02 18:56:52
4398,2015-02-02 18:56:52
4399,2015-02-02 18:58:04
4400,2015-02-02 18:58:04
4401,2015-02-02 18:58:04
4402,2015-02-02 18:58:56
4403,2015-02-02 18:58:56
4404,2015-02-02 18:58:56
4405,2015-02-02 18:59:14
4406,2015-02-02 18:59:14
4407,2015-02-02 18:59:14
4408,2015-02-02 18:59:45
4409,2015-02-02 18:59:45
4410,2015-02-02 18:59:45
4411,2015-02-02 19:02:20
4412,2015-02-02 19:02:20
4413,2015-02-02 19:02:20
4414,2015-02-02 19:03:28
4415,2015-02-02 19:03:28
4416,2015-02-02 19:03:28
4417,2015-02-02 19:04:58
4418,2015-02-02 19:04:58
4419,2015-02-02 19:04:58
4420,2015-02-02 19:06:15
4421,2015-02-02 19:06:15
4422,2015-02-02 19:06:15
4423,2015-02-02 19:06:19
4424,2015-02-02 19:06:19
4425,2015-02-02 19:06:19
4426,2015-02-02 19:07:55
4427,2015-02-02 19:07:55
4428,2015-02-02 19:07:55
4429,2015-02-02 19:14:56
4430,2015-02-02 19:14:56
4431,2015-02-02 19:14:56
4432,2015-02-02 19:15:58
4433,2015-02-02 19:15:58
4434,2015-02-02 19:15:58
4435,2015-02-02 19:16:54
4436,2015-02-02 19:16:54
4437,2015-02-02 19:16:54
4438,2015-02-02 19:17:49
4439,2015-02-02 19:17:49
4440,2015-02-02 19:17:49
4441,2015-02-02 19:19:12
4442,2015-02-02 19:19:12
4443,2015-02-02 19:19:12
4444,2015-02-02 19:19:48
4445,2015-02-02 19:19:48
4446,2015-02-02 19:19:48
4447,2015-02-02 19:20:32
4448,2015-02-02 19:20:32
4449,2015-02-02 19:20:32
4450,2015-02-02 19:20:58
4451,2015-02-02 19:20:58
4452,2015-02-02 19:20:58
4453,2015-02-02 19:21:17
4454,2015-02-02 19:21:17
4455,2015-02-02 19:21:17
4456,2015-02-02 19:22:17
4457,2015-02-02 19:22:17
4458,2015-02-02 19:22:17
4459,2015-02-02 19:23:39
4460,2015-02-02 19:23:39
4461,2015-02-02 19:23:39
4462,2015-02-02 19:24:23
4463,2015-02-02 19:24:23
4464,2015-02-02 19:24:23
4465,2015-02-02 19:25:00
4466,2015-02-02 19:25:00
4467,2015-02-02 19:25:00
4468,2015-02-02 19:25:11
4469,2015-02-02 19:25:11
4470,2015-02-02 19:25:11
4471,2015-02-02 19:26:14
4472,2015-02-02 19:26:14
4473,2015-02-02 19:26:14
4474,2015-02-02 19:26:35
4475,2015-02-02 19:26:35
4476,2015-02-02 19:26:35
4477,2015-02-02 19:27:34
4478,2015-02-02 19:27:34
4479,2015-02-02 19:27:34
4480,2015-02-02 19:28:18
4481,2015-02-02 19:28:18
4482,2015-02-02 19:28:18
4483,2015-02-02 19:28:34
4484,2015-02-02 19:28:34
4485,2015-02-02 19:28:34
4486,2015-02-02 19:28:40
4487,2015-02-02 19:28:40
4488,2015-02-02 19:28:40
4489,2015-02-02 19:29:17
4490,2015-02-02 19:29:17
4491,2015-02-02 19:29:17
